taxi_renavam,taxi_placa,taxi_chassi,taxi_modelo,taxi_marca,taxi_ano,taxi_status
52325456,JXV6418,7QF674CM93W024371,West,San,1994,1
28928143,JMG7640,5WT108MY93O288961,Maine,Corvallis,2005,1
71603005,BMN2565,7XN172BW12J122456,Vermont,Highland,1996,1
37813149,BHW8318,0HD202EE89S664804,Massachusetts,Ponce,2009,1
34612559,AZU6372,2OO610EJ40D263347,Florida,LaGrange,2007,0
65127241,BXP4472,4UV281FX10H986747,Nevada,Covina,2002,0
73094946,COL5752,5DJ505HP06F883430,Wyoming,Midwest,2002,1
41811824,SKL0430,8QK415JK03H549866,Vermont,Grass,1995,1
65906029,OHZ6186,7KT893MJ88L276470,Maine,Chino,2013,1
48716508,MTU4743,9ZY488CA51Z916964,Nebraska,Kansas,2005,0
48914018,CJC9219,5YP065FC17Z750506,Kentucky,Franklin,2003,0
16110249,JUZ9581,8AZ605ZY17R480486,Wyoming,Newcastle,1995,0
30129559,XKD7910,2NJ770YD72Y067503,Washington,Hollywood,2017,1
39004286,YRB4338,7BT538BS63G554133,Iowa,Fredericksburg,2006,0
12405090,NQX1037,6SG651AJ63M387298,Oklahoma,Poughkeepsie,2008,0
63992992,OAL7342,5LB837FV53Y622857,Florida,Port,1994,1
43763144,TUQ2992,0EV698QZ12W873434,South,Quincy,2005,0
53785260,FBI9260,7YP299YH30T694241,Pennsylvania,Superior,2006,1
25429534,ZNH7905,6EE401JD42N665349,Virginia,West,2001,1
66229095,SBY8689,8VT070CU55I908546,Wyoming,Amesbury,2014,1
44813669,TDX1190,3QB343LP73J091996,Michigan,Edina,2011,1
45903384,YKN2434,4XV014EQ68E976815,West,New,2004,1
49891251,ICT3710,8SY903HH14L186619,Louisiana,Orangeburg,2014,1
84739131,AEZ5337,5WF505FK87B141051,Tennessee,Waco,2015,1
30236083,ERJ1484,9DV820OJ67H404049,Nebraska,Newport,2016,0
39216558,JIP9651,4SK862OO39L030655,Rhode,Merizo,2008,1
58882196,TPY1684,1EQ166KH92T234129,New,Pittsburgh,2007,0
22797363,XQU0906,4IK781RZ26I409276,North,Newburgh,2014,1
56658219,XPN1823,5HU414ZP64T289522,Nebraska,Ventura,2017,1
62008924,SGL3604,6XP599MM37P113106,Virginia,Superior,1992,1
28221120,TEI1291,4AE034HD64U883441,New,Coral,2018,0
77750756,BGO4786,7SD430IR34W665254,New,Frederiksted,2016,0
13027413,DCC8208,8BX771FK98G860666,North,Pass,1992,1
64122662,OWE0752,3OS996IB21F793214,Wyoming,Bristol,2006,1
49805010,CWD6527,1KE177GJ38P361342,New,Montgomery,2018,0
49719590,TSN3682,7NC991DA74N110474,Florida,Kalispell,2003,1
33630119,XXU9399,0SV383WP90H667131,Maryland,Dover,2017,1
72018444,TEW5482,7JU692AS61K964928,Minnesota,Olean,2007,0
29229201,NPK2261,8AH175GC71X097609,Massachusetts,Branson,1994,1
87172909,MFW7632,7OL692HZ29U132774,Indiana,Selma,1993,0
60499322,DCP5335,1SZ173KJ43G054241,New,Jersey,1998,1
23834241,ALR9064,9MT740WB56O184976,Massachusetts,El,1997,1
37858664,FHH9204,3CQ169PZ10W408093,Wisconsin,Pawtucket,1998,0
82253671,YEQ5372,9NG383IV86H523331,Washington,La,2017,0
66965856,SJR3817,5ZZ391OH90X705567,Indiana,Anaheim,1990,1
85552727,PIA9777,4WC710VU69V795597,Massachusetts,Cody,2001,0
58936319,UAO2136,8SW526HA59V321079,Michigan,Hermosa,2003,0
57639818,ZMU6298,6UW611ZQ85E200670,New,Hot,2018,0
16482875,SHJ5214,8XG969TM61L952570,Rhode,Santa,1997,1
70909649,OVE2628,9NJ394KN78S444493,Alabama,Warren,2018,1
82300249,VQC3602,2YB945CF95J466437,Idaho,San,1995,0
84409336,SPA9147,8TP461MA72F458047,South,St.,2005,0
87485875,HBY9420,1DL171BR97A135458,Montana,DeKalb,2001,1
24294512,IVV9532,8DN328SW46B097692,Pennsylvania,Fairbanks,1992,0
79044318,XJS7219,3VG651IH60K025311,California,Plymouth,2006,1
82115209,USX4677,2WC506YQ81V874005,South,Laconia,1991,1
66561813,QID9420,6BA378LK39S085970,New,Areceibo,1996,1
13210702,KLI3379,5NJ432AG95F389644,Michigan,Newburgh,2018,0
29488721,CPU2134,9XD866RY79X360857,Maine,Somersworth,2016,0
38789102,EJZ0387,1MV907PL37P327053,Vermont,Denver,2011,0
58007739,TOY3787,3LJ771GD87S293908,Kansas,Chula,1999,1
12972437,FHP3969,5NE521LL12I928142,Virginia,Waterloo,2002,1
15916164,BQX4498,0CI553IU30O644731,New,Independence,1992,1
13719492,ICA1867,5LX232VM47Z616828,Iowa,Watertown,2004,0
67346676,CEQ2915,8ZX290AE85O848729,Maryland,Owensboro,2006,1
71594922,TQF5182,3OJ722XC59F764236,Wisconsin,Effingham,1993,0
12372816,RQT5623,6EF456WA56L060478,Nevada,Newcastle,2010,1
76448156,JTQ1656,2GU762RG95V205657,Michigan,Victoria,1995,0
57575598,CNK2363,0HH817GJ08R753858,New,Austin,1998,1
83448691,AXZ3782,3AS043ZN27M060563,Oklahoma,Downey,1999,0
53151307,VKT0588,9HH265AE61J104090,Texas,North,2009,0
81250126,WPK6592,5GW574QS53M489169,South,Claremore,2017,0
62368620,QDO1576,5FV775MZ81D305691,New,Rosemead,2001,1
54662037,HJL6761,5OX376AL88Y928088,Oklahoma,Davis,2002,1
32331174,SUH6390,2XS448FE32U978490,Alaska,Greensboro,2010,1
40853733,LWT6364,5CF516RD42D212305,Idaho,Pulaski,2006,1
33131718,CJR5639,8EK114XS00R845864,Louisiana,Bandon,2016,0
84253888,KTE9906,2YY076PD31R231607,Oklahoma,Menomonee,1994,1
43810950,JQV8278,5PR460UC27B146441,Kentucky,Dover,1999,0
44035795,HRL8521,4EH948TK90I093664,Montana,Wilmington,2006,0
17346985,DVI9053,7JD606EC06O810165,Louisiana,Statesboro,2011,1
50248707,RXB7102,3XV161LI05D254802,New,Staunton,2001,1
64210345,JWZ1009,1ZV895VW39B452532,Mississippi,Manassas,2014,1
64143093,UPL7475,4VB063GG77L135166,Indiana,Eureka,2004,0
23827433,QJV7887,2BS784PO36B234138,Alabama,Rancho,1993,1
77026751,UBY8535,7IY561OZ97U519396,South,Lexington,2017,0
86647324,ZIR0197,8EV000IH44S320189,Nevada,Hoboken,1995,0
37639294,ZZR5436,9SH646OT08H570636,Nebraska,Albuquerque,2018,1
86385635,WIB5545,4NK534NB75C297969,New,East,2005,1
35453643,SJU6914,7UU322FP50F511378,Pennsylvania,Rialto,1990,1
37460169,OHN0418,5KB956FO61S563367,Connecticut,Effingham,1997,0
63686464,MCZ9663,4RN760DG24I961580,Mississippi,Hermosa,2006,1
47308580,TYS8867,3AB712CM96L597411,Colorado,Burlingame,2009,0
70514949,UKY6884,2HQ022FK19S294143,Washington,Valdosta,2000,1
70983246,QXO1002,2RC967CO37O828606,West,Salisbury,2014,0
17768945,AUG1310,4CY731EC88V445264,Virginia,New,1995,0
32188731,JFT7529,1ZN425SG90V737262,Indiana,Coral,2015,1
57202421,HGW5549,4PZ038ZN12J254764,New,Clairton,2012,1
72655313,UHM7632,0EG004PE29D266994,Minnesota,Worcester,2017,0
45602204,RHJ3216,4RR600WC84O926592,Mississippi,Whittier,1997,1
38899389,DQD5493,3SN166JC84T669043,Utah,Brockton,2016,1
65429618,RXL7282,9ZT383WW51M095580,West,Hollywood,1999,0
56587754,TFF5787,0JS200NG37A755307,New,Manitowoc,2001,0
26471065,ZLL7216,8ZL574UW76Z496410,Rhode,Needham,2008,0
20925078,FJH3742,2UN458ZT56H179040,Florida,Kenosha,1994,0
41876004,QVH6031,9KQ404QE34W633285,South,Sunbury,2012,1
20892101,GAF9747,3ND245OT69M500423,Hawaii,Joplin,2015,0
49400547,TUH4568,8SK990SF55S451215,New,Jeffersontown,2016,1
64819871,PPU9827,5FD512DN76N428607,Nebraska,Aspen,2012,1
71855028,HUJ4850,3UW914EB44O710184,Pennsylvania,Indio,2005,1
48816290,NAA6285,8PS862UE41G084084,Wisconsin,Decatur,1993,0
38961275,EOK6671,3NM027AN90A339477,New,Yigo,1992,0
47704100,ZID7391,6QO243ID87U889205,Vermont,Naperville,2003,0
52704965,HGR4290,6VC801ID76S467306,Utah,Kingsport,1998,0
20076922,HRA8301,1MV554WY54N099544,Michigan,Galesburg,1997,0
21149726,DDF0692,8QZ951FS26M155986,Florida,Athens,1993,0
78670361,YHP2896,2XU678FZ44F845402,Utah,Lañada,2017,0
52496209,IIA9620,4MD914EO30K477639,Arizona,Torrington,1994,0
64115976,XNS0996,1QQ229GB92P465446,Idaho,Sunbury,2014,1
67385577,RBR6625,0LJ999QO00Q244413,Delaware,Memphis,1993,1
16856101,AYP3545,6UW430CL11D446804,Connecticut,Newark,2012,1
24826152,HTA8124,7TQ085YW34Y966454,Utah,El,1991,1
79977148,LQC1131,3PA384PC46Z274261,Maine,Turlock,1997,0
57635766,HZE7965,4SR564UG12P430154,Illinois,Marshfield,1999,1
70697508,UGX6198,3RS655DY16M204319,Indiana,West,2007,0
21369926,GKY9776,7ES604LT64H502218,Washington,Blacksburg,2011,0
56130376,YML3711,9IA459PN72Z661252,New,New,2013,1
76728105,ODY1142,5IU738TQ75I825424,Oregon,Dothan,1990,0
16372343,SDE8728,0DM278SA07V458791,Colorado,El,2000,1
19844593,VOV6583,6MS345KN58J746768,Connecticut,Minnetonka,1999,0
21809197,ELL5630,7BJ060SO21Q454330,Wisconsin,Costa,2010,0
50563376,QGO4608,1OQ303TC32C765365,Arkansas,Duarte,2013,1
28131531,ITK4477,9UJ346ZY26Y631758,Georgia,West,1995,0
32901743,MFW7538,1WS216XW46T734319,Washington,Plano,1996,0
71151520,OED1075,9QI183YW33K835170,Iowa,Lodi,1995,1
72625324,BTI5428,4NQ022NS91U376235,New,Hot,1991,0
74881204,LPL2211,3BB134LB33Q772224,North,Henderson,1999,0
73180442,LUF4501,4UD099ZM97P176628,Colorado,Forest,2012,1
18024298,BTX8651,5RP006BG55D138242,California,West,2006,1
59496984,YJZ7639,6QW808FA38F603725,Nevada,Hartland,2011,0
31920876,PYG4246,3TT793NM34D279974,North,Texarkana,2008,0
80909435,UCH4817,2DA671OT37T321076,Texas,Redondo,1991,1
67001754,JKD3847,5KT262TY19F934604,Hawaii,Rolling,1990,1
86269221,TUK6574,0VN801PQ76A439373,Massachusetts,West,1993,1
80547871,GLH1289,2WG000CQ28G175964,Maryland,Easthampton,2000,0
58458090,FJE7507,6GR696LM62I448451,New,Morrison,2006,1
25700826,HCP5282,6IE762OY84O901038,Montana,Green,2016,1
68424040,GKV2674,6HI861NB48W994526,Iowa,Seattle,2016,0
16386429,WVH5815,6QM264AQ86O394201,North,Whittier,2011,0
62100485,LHY2859,7NR642KM28E474714,Kansas,Sandpoint,2015,1
83086221,IUN4327,6PM054XD45K192993,Maine,Pawtucket,1995,0
52253565,WFO0102,0TO772PB89T462986,Ohio,Santa,2011,0
22576227,GVO4915,1BN861DJ75X378472,Kentucky,Liberal,2009,1
81138953,GXJ3256,2OX512HQ62R255155,Illinois,Mobile,2017,0
67560100,LMR4114,3KK509CY04O218474,Massachusetts,Revere,2011,1
56804642,TIX7869,7QE429KK02G938719,Illinois,Rock,2000,1
13410166,DPM8842,1SS916OH90S729855,California,Bayamon,2007,1
87436418,LUC1621,8SC896XT77S728859,Vermont,Healdsburg,2013,1
46428535,QHL8024,0WQ987XR99V551984,Indiana,Oak,2003,0
41180192,TCA8191,2OA002GF52A373056,New,Cohoes,2008,1
20311062,SZT4744,7RG928ZG26E906505,West,Rapid,1995,0
27998612,TZT1589,0ZH109PP29G910670,South,Pulaski,1995,0
35627346,LXW0471,4JP079IQ58A558300,Rhode,Columbus,2014,0
27505516,ZOH7150,4NZ372VR62M396741,Tennessee,Staunton,1994,0
87196513,VIM0882,6ZA182PU98Y857496,New,North,2012,0
56081105,QAP6544,1LB726IA69T951739,New,Rolla,2000,1
28036236,UYA2247,7YW431NQ31Q675444,Iowa,Kalispell,2011,1
28818805,VGI9269,3DN234GS98M487846,Rhode,Meadville,2000,1
39516454,VKC7026,0CA309CQ29I811790,New,Downey,2005,1
72645011,XFY1556,2HR979LU68Y461783,Alabama,Liberal,1993,0
47379562,CGX8338,0HG812UO18Y297200,New,Madison,2012,1
14130793,ISM2048,4FU738RQ41X953489,District,Compton,1995,1
76505447,SBD2597,9II308DU54T157872,Texas,Simi,2013,1
80582547,KHV8115,5CL133YH47L890287,New,Milford,1994,0
73047253,LWE6097,1DL801JP57L379938,New,Indianapolis,2008,1
74635825,TLN5263,1CJ328PW04C685921,Michigan,Thibodaux,2007,1
66056387,LGG0529,5FJ081SC86I118592,Utah,Duarte,1996,0
60513829,LCT3685,4DX222TH31K354243,New,Mount,2012,0
50091860,BWT1996,8AW684TH04C531040,Wyoming,Belpre,2018,1
39852586,DEC6098,3RZ541BJ55W093876,South,Casper,2008,1
49303937,IUE7346,5TP493ZV34Z838987,Idaho,Charleston,1990,0
34387463,NXN3518,3EQ724DM62Z254039,Mississippi,Fountain,1992,1
75088143,YXW9678,8VM954GG08I249400,Texas,La,1996,1
28506637,KBE5633,3MJ486TW12F026271,New,Sacramento,1997,0
47715371,BPG2151,1CH418MG89P870733,South,Joplin,1992,1
67907100,AMB6182,6NB159JD46P528071,Idaho,Minot,2005,0
49851991,YUV0538,6NS570XC30N612185,North,Broken,1999,1
47188951,VTN8004,7CV845QZ26K340485,Virginia,Deadwood,2006,1
82357963,MGI0376,0YG767CK70D370314,Ohio,Brunswick,2008,0
15392008,ATK1852,3HP479WR99T110004,Connecticut,Fayetteville,2013,1
51527009,RJN0522,1HU807RI00X634085,Idaho,Palos,1996,1
45929369,MUZ9225,6ZN606UU93Q139682,Kansas,Healdsburg,1995,0
45964462,GFM1850,6WD782PA65P503302,Tennessee,Charlottesville,2003,0
61316199,YBL4804,6DK692MW93Z578842,Maine,Tulsa,1998,0
81682543,EJQ9751,8YH042IU43H205267,Maine,Saint,2009,0
58384267,QHC2193,4OG598HA53T066773,Alabama,Durant,2018,0
71890572,QJG5188,0XY031QJ84Q516424,Virginia,Seattle,2007,1
40459434,XHX6325,6OV482SD06X320134,Iowa,West,2003,1
29730199,OTJ6203,4MP145GZ09U472118,Nebraska,Ocean,1991,0
13641486,NFY8095,8WG809CF83R900170,Maryland,Sierra,1994,0
17014512,SKP5342,5LY212NO36J154630,Rhode,Redondo,2010,1
36074695,JMR5364,1UI177MW38A865956,Tennessee,La,2014,1
79250666,LNT1185,4UQ034DY52P218319,Michigan,Oro,2004,0
25067976,DEC1414,0PE703OT06B050662,South,Hoover,2011,1
18479437,WTC4710,9YS592ZA99G807495,California,Jacksonville,2011,1
44279630,LPZ3672,4IY556XN64R989520,South,Niagara,2002,0
83840944,WAZ3146,8VW019RZ08S309504,Georgia,Gatlinburg,1993,1
23302054,YKT2540,7UP331BF03Q216244,Massachusetts,Independence,2013,0
53671135,SCP9241,1SN128RO52Q500788,New,Waltham,1996,1
76280388,GFA8850,4MI050MF10Y986582,South,New,1994,0
75395974,CNA9359,8YO920CM01C444830,Kentucky,Hornell,2007,1
29328514,GEE2448,9BL888GV12I195576,Wyoming,South,2015,1
77016667,XSZ5945,3SI857XZ46R759259,Georgia,Charlotte,1993,1
57058590,ZXC0096,6AT866KA33J815325,Wyoming,Lafayette,2015,0
20945670,YTC2656,0EJ696TA22B150155,Arizona,Canandaigua,1995,1
72101536,RAU0913,9US713MW82F140867,Oregon,Mesa,1999,0
14902789,VBM6623,6EL384OZ30H392463,Kentucky,Independence,2008,1
75539086,DSD2897,4MY968KW51Q281123,Delaware,Tok,2018,0
53204615,XER6421,7DP978CW76O443299,Georgia,Natchitoches,1993,0
51862935,TDN0031,1UG941WZ75R443245,Nebraska,Taylorsville,2003,0
77989926,TJJ4118,0JB164SK33K872044,Minnesota,Highland,2001,0
19905579,NCE2182,7ML174FB84B843987,Iowa,Signal,2016,0
52804383,YQC8645,0HM724OV64I899342,Nevada,Titusville,2016,0
45448820,AFZ0791,2QA812RN34Q388942,Wyoming,Meriden,2015,1
46308618,MAP7114,8QZ488BL57N091143,Mississippi,Layton,2000,1
17697673,GWG8452,5OO186LU98T104046,Wisconsin,Needham,2006,0
45897191,DTX6722,6FY869LA00V978309,Oklahoma,Watervliet,2007,0
47298717,DPD0078,9JX573SQ72Z527968,Mississippi,Coos,2007,1
13344699,PKL2286,9JV596IL33F359828,Louisiana,Bowie,2005,0
49501965,MZG6402,4OJ363XG23L423215,North,Weirton,2018,1
79511509,USD7514,0YL659XR77S477432,Arizona,San,2006,0
38701970,PCI7473,8RR210KF41H661737,Iowa,Grand,1993,1
75920738,GSN7792,0AQ328AZ36V670640,Mississippi,Nashua,2001,0
34277962,ZJG0577,9WU526SZ89J485018,Iowa,Newport,2017,0
78372175,OIA2332,0AN800QG54Z681114,Utah,Evansville,2006,0
33288172,XWY8179,9JA547LM27X009145,Kansas,Winnemucca,2016,0
21466485,JSQ5419,9UW588OD31P938788,Montana,Baton,1998,0
22980033,FOH9318,6UT593QT05S017934,Tennessee,Pasadena,2005,0
78710170,IHW8690,6EW762BM49M552521,Nebraska,Hermosa,2016,1
47625483,UAD1921,8WJ002YX41L492474,Texas,Roswell,2005,0
84529831,YPI4509,9QI363VK40F284501,Georgia,Rialto,1995,0
59930490,UVS6560,8LA858FI04C497340,Ohio,Hopkinsville,2014,1
27698370,KNR0276,1YX820KB68B775580,Arkansas,Fitchburg,1993,1
36247329,NEQ6308,6QY160HA70G977812,Montana,Waterbury,2015,0
52631782,EOG8301,9XM622YQ99F332443,Mississippi,North,2008,0
21585579,LHO2948,5YV989MS79F420210,New,Basin,2009,1
37135279,YJR9752,1VQ897EZ59V990772,Arkansas,Midland,2000,0
35385978,EXW4725,4HS410JG72C883393,Alabama,Spartanburg,2011,0
53290697,TNI2880,2UK724SG27A457641,Arizona,Hartford,2000,0
15081568,OAM3473,7CV129ZH29S575093,Vermont,Norfolk,1998,0
23681606,IAU6414,2NK265WE84L320464,Maine,Lafayette,1993,0
43471840,RFF0584,2XZ710FU75R937252,Wisconsin,Gilbert,2014,0
66046331,EBL9641,7LX777QT67L625957,Michigan,Laramie,1999,0
53791582,RHG7473,8FE403NZ19G503072,Michigan,Coral,1991,1
40437335,WZR4552,5ST780XA43F813209,South,Galveston,2000,1
19132384,GSV8977,1VM026MK18X009382,South,Newport,1994,1
14202523,WEL0648,5OA061UL38Y451916,Texas,Springfield,1992,0
24332883,SPS1140,3VL645PE18P963008,Iowa,Kingston,2015,1
35105726,KDA9424,3QQ276PE66D661692,California,Carolina,2010,0
78973369,NWR5525,3UM237SP64W190096,Massachusetts,San,1990,0
30586427,BZB5464,1MW169LI36P117265,New,Galveston,2018,0
79962242,JLM4488,2VU082AV35A216812,Massachusetts,Guayama,2004,0
20129028,PSM7659,7XW172TG73F430613,Texas,Lexington,2000,0
57882227,TXZ6598,1BN044DK91D254006,New,Santa,2008,1
37685489,PJN1706,5OO866GN19U211737,Virginia,Coos,1993,0
34524426,XAH3013,7HM487NI63I003675,Vermont,Utica,1997,0
19432297,QHR8732,2JB134XJ71N258360,Minnesota,Sault.,2017,0
50196481,LQG0961,7HM913JT29B097635,Tennessee,Chickasha,2005,0
22062919,KOO3068,5UL920HB86J637478,District,Covington,1991,0
24531527,UST3348,0UN152TS02G289178,Pennsylvania,West,2011,0
60434075,DER2836,4AT041YR97C870808,Connecticut,Montgomery,2016,1
25959897,SCF1989,2XT898PV86F193366,Vermont,Latrobe,2013,0
78239937,RZV4303,3SX514PS12Y267920,Hawaii,Frisco,2004,1
60520776,WDV8814,7FW891AZ37N519725,Indiana,Columbia,1991,0
58383142,EUV4743,0UK286UX10Z434640,Louisiana,Catskill,2013,0
69013727,HUJ4079,0MG037JY95D741012,North,Manhattan,2013,1
55761655,SYA7475,8YX041IO53I142794,Texas,Newport,1993,1
55028495,QZI0078,9KX064JH95R095037,South,Wilkes-Barre,2013,1
64747637,PBB6923,1JY934KS60H780013,Vermont,Cedar,2004,1
28474937,RPG9567,8MW954MK68D150027,South,Sturgis,1996,1
13344287,FQE0902,6CQ330RA22R417786,North,New,1993,0
21906330,IBC3256,9HS260SV49V138117,New,Ames,1996,0
86401180,SCS7977,1HY025NP17V940053,Delaware,Santa,1990,0
24416988,AFY0856,3IR039ZR60Y192038,Minnesota,Ketchikan,2011,0
16216163,FFW0493,2LF758OP13L251997,Florida,San,2000,0
82962891,WIP3963,4CW258VB04L946259,Oregon,North,2006,0
75246422,AOK6283,9EZ820FQ86W674982,Kentucky,Newark,2006,1
86721014,NUU7779,7JV529KR81C285792,South,Roanoke,2012,1
73972439,TAA6542,3UY561LI03V692990,Florida,La,2004,1
31316349,CUX7761,1PM245JM28G057567,Florida,Fajardo,2016,0
23546629,QTQ4570,6DR264YE65U776236,Alabama,Nashville,2011,0
77391456,MHP4899,3OT848ED98Z053929,Virginia,Salinas,2010,0
62890255,DJD6931,2UC831OH32W978018,Tennessee,Muncie,2002,0
87026655,TXW3687,7AI689YQ91C786639,Indiana,Tamuning,2003,0
35211837,ATJ1931,2YY196IF18C466100,Minnesota,Chico,1994,1
80155545,EXN7411,0DZ616DH20B106854,New,Fallon,2002,1
45043811,JUS5447,3YG717HU59E682801,West,Walnut,2008,0
75071279,XYD5002,9GJ450JF96E223179,Georgia,New,1992,0
74268725,LYR2720,6IZ851VX00C538634,Georgia,Egg,1999,1
76392124,CZU3725,6SY632OK16J251634,Indiana,Topeka,2014,0
76807223,MYL6048,1BI656WT48Y822034,Delaware,Ames,2009,1
62928263,ZBX2552,8XR451PN03H695547,Georgia,Norwalk,1993,0
85614659,TUY7687,4HA464GK60P543595,South,New,1999,1
20754277,OHU6686,2VY077SX40D510576,Hawaii,Nanticoke,2003,1
18600894,VOG9905,4KS632BK40S737158,Missouri,Steubenville,2013,1
52975873,EXY7802,0RD396OU56K348266,Kentucky,Honolulu,2009,1
31014383,RMD2957,1WQ753BT92V251287,Michigan,Orangeburg,2013,0
87021918,YUA1226,8NS378RU25L131614,Oregon,Augusta,1995,1
34271552,LIK3455,7ST883PF70R119360,New,Ketchikan,2006,1
28254728,VFF3619,7CS380GS67Y087896,Delaware,Bristol,1990,0
28642821,ZWK5562,2JN783QB85P214355,Oregon,South,2016,1
30794403,RZA9762,3RD712CM61G783652,West,Ada,2007,0
36469660,IKT2915,5PA191AX82O930191,Minnesota,Port.,2008,1
21846830,WVH3754,2YP676PA70H708108,New,Grass,2011,1
65411773,ZIT6334,6FW007XI80B577829,Iowa,Iowa,1994,0
12806692,PUL2322,0UJ079VT78Y765050,Kansas,Ruston,2013,0
20694644,OWX5450,1EX803EB62Q154522,Kentucky,Jonesboro,1997,1
62734024,SSN7009,4XK197LN57R450079,South,Easthampton,2003,1
35763867,HKR2090,0DY897PM60D716360,Wisconsin,Tucson,1994,0
40275195,GMG4273,8YO991VZ97O332410,Wyoming,Chicopee,2013,0
26437686,TMT5698,6LB110BB55H396864,Louisiana,Aliso,2016,1
52566028,MWV2369,5UW789FE33A784510,Oregon,Tacoma,1992,0
61581824,ROZ9583,0ZA660OR75M802223,North,Williston,1996,1
77308760,NPT3961,5GD866WA82G134550,California,Suffolk,2018,0
63595502,WLJ0022,2JO986RG18E151363,California,Lake,1990,0
17605545,MEJ5245,6YX376VD76B857704,Oklahoma,Jacksonville,2012,1
62501605,AST9942,4EI623ER81G905787,California,DeKalb,1992,1
58585618,GSK6685,9SP138HI16C260229,Illinois,Glens,2006,1
79899478,RQE6519,9DM493ZZ58M663733,Ohio,Waterbury,1999,1
35785692,BRQ3773,9JQ252FQ91V590523,Illinois,Maywood,1996,1
28873468,KUY0927,1BP160OH55R701790,Connecticut,Fort,2002,1
71415635,ZVY8697,8CF275YJ96R685322,Oklahoma,Klamath,2000,1
53782427,VLR9975,3OK707CB94O644099,Florida,Revere,1997,0
62647337,LTD5261,8PY974SL66G019777,Indiana,Irving,2013,0
60326174,PBT1849,7NF856GL11I969455,Washington,Geneva,2011,0
20711053,VOB9277,4SK541TA45S603427,Oregon,Fontana,1996,1
67189621,KFJ5371,8QN305XA53D329009,Nevada,Redding,2016,0
16277506,BRP0064,4YP271PW18H756718,New,West,1994,1
79978680,LER0260,6VM192FV95K344724,Kentucky,Charleston,2013,0
19362210,IMC8682,0ON801RW16Z218511,New,Dana,2002,0
40105581,DHP0655,9XI321KM28T052456,Michigan,Arvada,2008,1
16794436,CNH9185,3OM081ZG38D317489,Iowa,Maywood,2012,0
67088123,OFF5132,6VX506YQ41A709870,New,Cedar,2006,0
81195906,EUY5686,2QY951IE59S523516,Idaho,Sturgis,1999,0
40015155,XQI5683,7UX037DA76X308671,Pennsylvania,Bandon,2007,0
39228603,VKZ2242,5NH111EV44I751085,Missouri,Loudon,1995,0
67851342,MDM8801,5BW684OP35F755023,Texas,Palos,2002,0
28306959,GFI3992,8XE380KI07S241407,Connecticut,Asbury,1995,0
84032862,UPR0933,5CS966QN79D632800,Ohio,Wilkes-Barre,2015,1
79147789,LMX9149,0PR052JZ57I055361,Oklahoma,Woburn,2006,0
48776839,NVJ2365,9NQ559BN92G310924,Michigan,Elmira,2006,0
42899335,RZR6991,4OI398BM39V738676,Texas,Parkersburg,2005,1
30819065,GUY8879,0RL815SN93F778152,Vermont,Catskill,1991,1
46071676,XKZ4034,2VL024TN18R106668,Utah,Waycross,1995,1
39287231,MBV6240,4YP017LM53G422726,Colorado,Douglas,1992,1
75970747,YDD9086,0DK649TP67S082886,Virginia,Scottsbluff,1995,1
16878748,JIB5869,0EW993DL54Z369189,Wisconsin,Beckley,2004,0
27108767,TWK9317,7IO748UF57F615286,Texas,Plainfield,1996,0
60056306,ZGY3144,4FP774NC66M151632,Wyoming,Dunkirk,2017,1
57650846,ALN9206,5LE651VG09W116158,West,Racine,1995,0
35399413,IYX3772,9LF600IP80W371912,Mississippi,Mentor,2015,0
26146594,DXZ4827,7MD764SH41Y073590,Montana,Olean,2004,1
56286676,IRP7922,0TP036PM87O228165,Delaware,Bethany,1994,1
54398922,IIQ8001,2EO225QB83K453283,Maine,South,2014,0
31762778,SWN8892,8AK188OH87O538609,Tennessee,Houston,2014,1
14672498,RVO8354,4YM489OH44K117062,District,Wisconsin,2013,0
78553983,FWV6650,3VM989XU44N409261,Delaware,Norfolk,2009,0
78141190,DTP3481,0BM875ID88F707597,Connecticut,Salt,2006,1
43591411,TGE8820,4TE867OE60Q524261,New,Pocatello,1995,1
74835840,RYU5255,8UW903NM61F770084,New,Easton,2005,1
29527056,EIK3999,3TE319YQ14I878417,South,Concord,1999,0
22702111,KXH5554,5EC363UG35Q244923,Kansas,Martinsburg,1992,0
67618571,VSE9699,7SA331BZ06B976441,Iowa,Jenks,1998,1
79893505,PNO0215,0ZK565IL54P766522,Pennsylvania,Mechanicville,1998,1
78892887,ZKY2550,4JT845TB49J156745,Oklahoma,Paramount,2010,0
58953254,AJB1537,3YD091WX98E877648,Alaska,Milwaukee,2001,0
73747676,PRI8481,5DU973WR79Z464391,New,Oshkosh,2015,0
80739328,XGO8303,5YW195CS11B592459,Michigan,Fullerton,1995,0
61178231,PNI8866,9XN979GT27U525655,Kansas,La,2011,1
56993724,MCS0930,5TC871IB63Q514551,Montana,Laramie,2012,1
24678768,OYR8933,2VR704IL60N154297,Alabama,Cerritos,1996,0
79284115,BLD7422,2YF962BE07U067367,Connecticut,Lafayette,1998,0
78239698,GUG2368,7KN986ZP76F693350,Connecticut,Trenton,2000,0
31982634,GIZ5787,4RH630WE08I924677,Minnesota,Warren,2008,0
78632810,KEJ0725,6VN709PF68V464606,Minnesota,Lawrence,1997,0
60421169,EJP5126,2HE971GP56V694767,Nevada,Lakeland,2016,1
